NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
DEE01,-0.039202143949809636,-0.057753233106522646,-0.032297814375591746,-0.016576620487747776,113,0.522
DEE02,-0.03793295761375001,-0.05913527795745143,-0.033365760622710586,-0.011199292012415962,117,0.53
DEE03,-0.03920004692567758,-0.05708914440125695,-0.02798155701630012,-0.013988275397562677,112,0.482
DEE04,-0.03917084699436468,-0.05717676486982327,-0.028119502151724735,-0.013569155407475716,101,0.475
DEE05,-0.032326883675192514,-0.050655250699411285,-0.024903067490225635,-0.010647639350506628,114,0.412
DEE06,-0.039314235212231416,-0.05233928560210034,-0.03465570052443562,-0.013441494019215442,103,0.553
DEE07,-0.034227336315982446,-0.05255449167105032,-0.026555994219762513,-0.012896203262611636,116,0.44
DEE08,-0.02904417970178927,-0.04048824563541084,-0.025228823914439553,-0.011601001844377415,113,0.372
DEE09,-7.426536364616928,-9.439171319763238,-6.861696976500061,-5.131481715412184,3,1.0
DEE0A,-29.48502925966426,-29.48502925966426,-29.48502925966426,-29.48502925966426,1,1.0
DEE0B,-29.241676769055367,-29.241676769055367,-29.241676769055367,-29.241676769055367,1,1.0
DEE0C,-25.948904328312512,-25.948904328312512,-25.948904328312512,-25.948904328312512,1,1.0
DEE0D,-26.880027343428782,-26.880027343428782,-26.880027343428782,-26.880027343428782,1,1.0
DEE0E,-0.3707149300940046,-0.5411255318365576,-0.30745086714652037,-0.24230032321997275,32,0.875
EE001,-0.02200332812806948,-0.028927021687592373,-0.020766564058343377,-0.012270512670714818,37,0.243
EE004,,,,,0,0.0
EE008,,,,,0,0.0
EE009,-0.002739419616450925,-0.002739419616450925,-0.002739419616450925,-0.002739419616450925,1,0.0
EE00A,-0.01005912462177244,-0.012101227339324321,-0.00863511410011886,-0.004657611964589898,14,0.0
