NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
FI200,-0.02047491005317436,-0.029658190202149357,-0.014236817726570403,-0.006508673138889284,114,0.632
FI1C2,-0.024442534385392907,-0.03208427510573773,-0.018920837866951562,-0.009822981038877372,120,0.725
FI1C3,-0.026125737439505133,-0.03718480376315537,-0.019119088877444353,-0.010578060793626567,119,0.748
FI196,-0.027134427207456565,-0.03708550992005778,-0.0201063416259846,-0.009031380356877134,115,0.73
FI193,-0.022740405588016672,-0.031343915831368474,-0.016404263959948786,-0.007649013242944573,117,0.675
FI197,-0.02711187398395849,-0.030789374885970305,-0.018994458121633136,-0.00983351135302595,117,0.718
FI195,-0.025245643773821845,-0.028384490579383848,-0.016952708941895073,-0.006901051938488856,123,0.667
FI1B1,-0.029284154442619646,-0.034892422973588286,-0.01896346824099884,-0.010527286973949597,117,0.761
FI1C4,-0.024213249801478487,-0.03136461167137781,-0.015011282471515475,-0.008259732426983604,119,0.664
FI194,-0.022944888427155023,-0.028924895868930774,-0.01738717722407752,-0.007052057201342244,119,0.714
FI1C1,-0.023085428011205177,-0.030612738291588004,-0.016549840107308905,-0.008489449784152132,115,0.687
FI1D7,-0.01970081696562089,-0.029136270672310265,-0.012815322265917153,-0.005844884142790415,119,0.571
FI1D1,-0.02430329812733603,-0.03661616956865443,-0.016482353727193012,-0.00722765031681025,114,0.693
FI1D3,-0.022348276491843632,-0.030131974346857698,-0.015968650516473244,-0.008080132176860294,107,0.626
FI1D8,-0.023496340636300038,-0.031092612007828983,-0.01865358030006179,-0.008992360215702905,124,0.71
FI1D2,-0.0218516991130173,-0.026990412237326487,-0.013462697055948394,-0.006129498886247272,108,0.62
FI1D5,-0.02396152608228542,-0.03330697801272896,-0.018457966426988024,-0.008405824047482196,110,0.673
FI1D9,-0.024141260133119062,-0.034889219773113295,-0.01847537079365342,-0.007838652647002304,116,0.655
FI1C5,-0.02649845091238581,-0.03620100195368846,-0.01730815569713145,-0.009123658544550215,118,0.703
