NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
FRK13,-0.031414780738580755,-0.04564561749131356,-0.022738063468417318,-0.010586119117116924,117,0.641
FRK11,-0.028266913573297633,-0.035460694327826475,-0.01720208197235762,-0.00848064382188464,119,0.613
FRJ11,-0.031215448625743738,-0.04269054544379663,-0.019267709240865086,-0.010451670516012136,119,0.605
FRI14,-0.03206222392209113,-0.040290452261161666,-0.022797011051547605,-0.01051895885858546,118,0.678
FRI33,-0.03842617062823663,-0.04732327467538497,-0.028842789652022662,-0.014150537633612117,111,0.775
FRK27,-0.033303159868584134,-0.04340647031458954,-0.020933053840582323,-0.011054485061172197,117,0.718
FRE23,-0.027091555230630678,-0.03475991169807493,-0.01973219253771808,-0.010115872619276193,122,0.648
FRD22,-0.035378897164990694,-0.04728052380646384,-0.019873706628890268,-0.009793074903418884,109,0.651
FRJ23,-0.029130371167965328,-0.03765221739906656,-0.018439541625195257,-0.00881321057915606,117,0.624
FRJ24,-0.033000723432210555,-0.04285518226852207,-0.019639299053579463,-0.00816025542948909,111,0.622
FRJ12,-0.031889930011369534,-0.04045068833038403,-0.02115458010490929,-0.010361003830195507,120,0.65
FRK28,-0.028912936513689026,-0.03519515151827329,-0.01933228940386441,-0.010041718464774564,115,0.635
FRI34,-0.03430654626414425,-0.04148638446099249,-0.025323573912617036,-0.011088162406570441,117,0.709
FRC14,-0.035230228863041176,-0.04529063442911818,-0.024104992165012693,-0.012713517825121914,113,0.743
FRF22,-0.039297496751987994,-0.055514208734940354,-0.023101245115932905,-0.012356060217492075,103,0.718
FRI32,-0.038890822024107916,-0.05774074003577226,-0.02496326786203245,-0.013458052060465351,102,0.755
FR106,-0.03587793046814049,-0.050057118994913656,-0.023027265016488448,-0.013335715270475489,104,0.76
FRL02,-0.037592090810415826,-0.04976482835294878,-0.024561566961557074,-0.01240271534838298,103,0.728
FRL01,-0.0420209348623094,-0.05173433404493248,-0.027906939566458264,-0.01660248505179322,102,0.794
FRG05,-0.045224832925704755,-0.06560599938362886,-0.03099847642477889,-0.017052089815243636,97,0.784
FR107,-0.03695740204474319,-0.04865825981027799,-0.02145452870756115,-0.01276848110722933,107,0.738
FRF11,-0.030923843657235828,-0.04353877608528443,-0.020042265007671173,-0.010159346433253601,112,0.679
FRJ13,-0.03408084688965955,-0.044380607747817824,-0.02339329803892888,-0.012067150184119253,106,0.717
FRD12,-0.03579925744231621,-0.04136352126687748,-0.022975520828890393,-0.008719148225040677,110,0.673
FRK22,-0.036619932444377584,-0.04355665954870376,-0.021976702177318917,-0.010837908836284002,113,0.673
FRE21,-0.03494404429044117,-0.04353359527022165,-0.024611361076978987,-0.010049924044493596,109,0.688
FRM02,-0.039815093214741824,-0.05295265648082173,-0.02620516615591708,-0.013557329548493166,106,0.764
FRE22,-0.037440082003379435,-0.049959113099041594,-0.02496332877288462,-0.011525477518339735,105,0.705
FRF21,-0.035286177288488596,-0.04985667893429219,-0.021328140527208796,-0.009006865129871719,113,0.628
FR108,-0.03406714342660577,-0.04484932330721281,-0.022359599027851798,-0.009994050830348634,111,0.703
FRF23,-0.03275716169911072,-0.04532936398599888,-0.021346771025390794,-0.008913912538802915,116,0.647
FRF31,-0.036286688386005204,-0.04841154705932863,-0.02713100881531045,-0.011038187525488317,106,0.698
FRJ14,-0.03721291753548504,-0.04613791957446346,-0.025394410989233215,-0.011259990967545708,108,0.713
FRJ15,-0.038083384534059406,-0.04720004491980301,-0.025166436789065407,-0.014298255012965031,105,0.752
FRF32,-0.035210149101924125,-0.04788578906264989,-0.023608446353863756,-0.012578961469736515,112,0.714
FRM01,-0.05540234721109583,-0.07063898886768566,-0.0375182164028245,-0.016749999278397928,106,0.783
FRK14,-0.0495102696749368,-0.06483687450323314,-0.03342631047477647,-0.01653078129089867,113,0.814
FRH03,-0.05379369930505645,-0.06716256106125942,-0.03583697822298964,-0.01746109505099752,111,0.802
FRC22,-0.0459409272633797,-0.06075382023949915,-0.02723192294195013,-0.012992088410879107,102,0.745
FRJ27,-0.06408493125101457,-0.08925029585912125,-0.0316689617615754,-0.016911319893501964,106,0.811
FRJ25,-0.035199641515203516,-0.04179485622811419,-0.01982896485753067,-0.009978804817774118,116,0.638
FRC23,-0.036758941280550045,-0.04484352449246225,-0.02417823782245341,-0.011592609837642697,108,0.694
FRG04,-0.03555787358938319,-0.04880476448354759,-0.018721648004234634,-0.00993785693164897,112,0.652
FRI21,-0.03486177242260875,-0.04324373080218972,-0.02128022738447042,-0.009607059721482975,110,0.627
FRD21,-0.040201258485401244,-0.05071618942602521,-0.02415981409331904,-0.012255174146981908,103,0.728
FRE12,-0.03390494078418164,-0.047128714381854744,-0.021001066901296633,-0.010106147426896176,110,0.645
FRH02,-0.03955499198980977,-0.049632942277957164,-0.024017696253014493,-0.013282185034189244,107,0.748
FRI15,-0.03854229305662612,-0.049335156212410844,-0.025505546443163354,-0.012456486503186565,103,0.728
FRF24,-0.032856841201955755,-0.040904248523950304,-0.022531227314258346,-0.009894281521857229,111,0.649
FRK21,-0.03832316050327202,-0.04786975248472026,-0.02053268395548754,-0.010218088977756048,110,0.655
FRJ22,-0.03921626332437728,-0.04819516803765806,-0.023632243212164488,-0.010504687072079334,106,0.651
FRD13,-0.03423337357068012,-0.03804604004806267,-0.022768694853115674,-0.010391708602580848,112,0.705
FRJ26,-0.030878898345430342,-0.04243236104704013,-0.021024734449151594,-0.007696650914914699,114,0.64
FRK12,-0.044468623304051776,-0.056481458186238426,-0.02953834109129986,-0.013352399839760701,112,0.75
FRG02,-0.04985950632029664,-0.06767746890088464,-0.03160833579251486,-0.014061330627064682,106,0.755
FRL06,-0.033757223989269655,-0.042052479948344164,-0.021237791946609276,-0.012169117695482725,112,0.723
FRB03,-0.035705007843957255,-0.041527513535956656,-0.024335992049944848,-0.010994286140863101,111,0.685
FRC21,-0.03565470452070462,-0.04379207210064596,-0.022651345287784265,-0.012651469847499944,107,0.738
FRF33,-0.03177624186776111,-0.04242194091048704,-0.02311786202577811,-0.009587788566219582,112,0.688
FRJ28,-0.03112005200189963,-0.04101862531657499,-0.022440035198394017,-0.009663212109711751,108,0.657
FRF12,-0.049652812848865704,-0.061025692270075156,-0.02954542609538415,-0.01458797693056157,112,0.777
FRI13,-0.04272861872583961,-0.05156365214457012,-0.02659798451069288,-0.011288143339030172,115,0.678
FRB02,-0.058848881608219786,-0.07423204763663906,-0.0383370632839277,-0.01722844441866145,109,0.817
FRE11,-0.058011064990148,-0.07861137854259913,-0.04491823022385187,-0.016802372050421156,110,0.855
FRC24,-0.06984309850613711,-0.085296503879277,-0.04847898919373475,-0.019309072969044168,102,0.824
FRB01,-0.047668619020288384,-0.06279016597949774,-0.03209385955681482,-0.014965818933812932,114,0.789
FRD11,-0.05446654306230701,-0.06616941387095662,-0.03597187053814115,-0.015853281274422534,112,0.804
FRJ21,-0.056066409815825044,-0.07291358943051165,-0.0328083653140862,-0.017192871097913523,113,0.796
