NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
DEE01,-0.02972401138384848,-0.03671552667487007,-0.023340028789133046,-0.012039565015845567,113,0.77
DEE02,-0.030952723391255047,-0.04317116195659101,-0.019113886631604494,-0.009850119278485827,113,0.726
DEE03,-0.030051560825964954,-0.04006840848034869,-0.019678614400810288,-0.009802734877267787,114,0.728
DEE04,-0.02883472764215959,-0.03833093482858972,-0.020414881346224416,-0.008596436126624533,111,0.703
DEE05,-0.030000285367740128,-0.0401454119754613,-0.020928785153666855,-0.012128929521877272,107,0.766
DEE06,-0.029353469242349363,-0.04248133821543828,-0.019898632319982807,-0.011424866410880835,108,0.759
DEE07,-0.02874491311373026,-0.03945456410881023,-0.018951942952263774,-0.009234976035341524,116,0.716
DEE08,-0.03108987568075952,-0.0383374894556418,-0.017808938367420233,-0.009940914424958217,115,0.704
DEE09,-0.028077938268564747,-0.03893893848360879,-0.019391444870926013,-0.009520862117127857,115,0.713
DEE0A,-0.02893404662582416,-0.03591626959537745,-0.01873703803151463,-0.009865427913264939,110,0.691
DEE0B,-0.030645078024078884,-0.03817381774204435,-0.019055895117301522,-0.011025651170841868,114,0.746
DEE0C,-0.029260065381189547,-0.038706440293293176,-0.018839794686002484,-0.012073742880390892,110,0.782
DEE0D,-0.03038270864315916,-0.039461392890170456,-0.022795745386309775,-0.011876131949834097,109,0.761
DEE0E,-0.03123740536448439,-0.044132212573972054,-0.02269247238477505,-0.010646704715386368,110,0.727
EE001,-0.02428635949508917,-0.03510188233824692,-0.019166289529341757,-0.008630642694078535,119,0.697
EE004,-0.026178105183570236,-0.0367476457559935,-0.0208984468038446,-0.00978199422424533,111,0.703
EE008,-0.022472818394262288,-0.030614766057985597,-0.014526635202343704,-0.008306474768568379,120,0.617
EE009,-0.02442403158540701,-0.033596684272757374,-0.01949800758097798,-0.010468088095795709,119,0.706
EE00A,-0.025307061607130386,-0.034449555152357626,-0.016777901438662014,-0.007872727812252666,116,0.655
