NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
ES111,-0.10138980351222138,-0.12378631931414309,-0.06373559148189528,-0.0326631931329351,78,0.769
ES112,-0.07733694815510112,-0.11888374160413541,-0.051208613899547485,-0.025394883172590855,98,0.714
ES113,-0.090628676395677,-0.13904244870881322,-0.05836793684182194,-0.029020149504331426,87,0.77
ES114,-0.08375989553666606,-0.12184363326029277,-0.05466086284252249,-0.02448887442388192,92,0.641
ES120,-0.07716181652556606,-0.10830610154685437,-0.0551009296298417,-0.025848865773533344,82,0.707
ES130,-0.07961210011245633,-0.1183342443986724,-0.04951302990155931,-0.020347074352179317,90,0.633
ES211,-0.0644361476656262,-0.0884190828936054,-0.053908342639018975,-0.030680354712369698,118,0.754
ES212,-0.08477818085814894,-0.11302052274033389,-0.06293547597388227,-0.028205415060100037,100,0.74
ES213,-0.07709177104183718,-0.10863710351367911,-0.05663915119028068,-0.031824976569502464,105,0.781
ES220,-0.07941461020418464,-0.10298665820036175,-0.054290895664006446,-0.02433385876866568,89,0.652
ES230,-0.10394932942038547,-0.1454608440408765,-0.07367691145971834,-0.0366141121178578,89,0.831
ES241,-0.08570856362227046,-0.10357227748640678,-0.05942451250830759,-0.023808039091703107,88,0.705
ES242,-0.10259826818339964,-0.11406129699381372,-0.07002965195008037,-0.031124309190768945,90,0.778
ES243,-0.0915349790426022,-0.10851966097748438,-0.05710965964166441,-0.027793732376569014,82,0.744
ES300,-0.08442841362023035,-0.10689207055018088,-0.05638906813204939,-0.02764801535911058,100,0.74
ES411,-0.13493101546084782,-0.17602333228401776,-0.06619675330778106,-0.03485390293989937,73,0.795
ES412,-0.0832209514627791,-0.09914159107034264,-0.057534821717248594,-0.026458062980659884,96,0.74
ES413,-0.09844174721244492,-0.14204285646940606,-0.04836669717989396,-0.024620681894734032,84,0.69
ES414,-0.12246046615517618,-0.14870987478435518,-0.07403877799553002,-0.03476816172957419,75,0.8
ES415,-0.15012282481519373,-0.2336199607359396,-0.07901485341746503,-0.035527182117443,68,0.824
ES416,-0.08302533536442387,-0.11813960267990525,-0.0481478684800462,-0.020326029292433743,94,0.649
ES417,-0.10831979293574429,-0.13278948420241635,-0.06557220537160525,-0.037153447837612666,79,0.835
ES418,-0.09112059085267793,-0.1103740201087022,-0.04448004869969492,-0.022440205899548617,92,0.685
ES419,-0.10534897071253427,-0.13403765453788152,-0.06316699454616821,-0.02544904100227441,85,0.718
ES421,0.0,0.0,0.0,0.0,0,0.05
ES422,-0.040211376398552,-0.04747756949164627,-0.027908417696331664,-0.023119218631520912,46,0.478
ES423,-0.013419289093676349,-0.016739299025638133,-0.011072928257037984,-0.004674631914411635,10,0.1
ES424,-0.029302545030040494,-0.04406617606463469,-0.026311859012590276,-0.013380067327786049,50,0.44
ES425,-0.07322895708418364,-0.11418632011589455,-0.04052427443742438,-0.008511793352958026,87,0.586
ES431,-0.05836146556878621,-0.08213784101334687,-0.038482697920545206,-0.017349642185633764,100,0.58
ES432,-0.03485994757239763,-0.048346089456202945,-0.030590477541195264,-0.01672126858633684,89,0.517
ES511,-0.4325579649397942,-0.5333994110569463,-0.47953606928778403,-0.4278379924996947,46,0.891
ES512,-0.2160829858911914,-0.3868398588266188,-0.28756906082015765,-0.017298202927707177,73,0.63
ES513,-0.3184455793028788,-0.37448511207364504,-0.34943552622380114,-0.2873509137615204,44,0.932
ES514,-0.8955558688343224,-1.3725461571695172,-0.709282122535718,-0.6598256804116243,31,0.903
ES521,-0.3479797961016279,-0.41815639683914213,-0.23716423215616894,-0.13305614277027275,49,0.959
ES522,-0.24950230795505923,-0.3897524173295339,-0.18483039057679385,-0.08448584026318331,63,0.921
ES523,-0.5408979676788691,-0.6165433399237301,-0.5391642207619141,-0.5132515727424316,42,1.0
ES531,-37.11692452070001,-37.11692452070001,-37.11692452070001,-37.11692452070001,1,1.0
ES532,-4.26090495479309,-4.5374853121452485,-4.123027376716419,-3.624413495574028,6,1.0
ES533,-35.13258307172937,-35.13258307172937,-35.13258307172937,-35.13258307172937,1,1.0
ES611,-31.792327646400494,-31.792327646400494,-31.792327646400494,-31.792327646400494,1,1.0
ES612,-8.779568313608683,-10.961029126446691,-9.851807685914563,-7.134227186923615,3,1.0
ES613,-0.14259145887476074,-0.2204570830454979,-0.16875496053555672,-0.034611529687421594,63,0.762
ES614,-0.20247467804460503,-0.33392965663871993,-0.24257667729352142,-0.02669631788417455,68,0.721
ES615,-0.255170003745357,-0.4192562527553984,-0.3078715488023323,-0.045514830644557,69,0.841
ES616,-0.10010162630830777,-0.1465923879070227,-0.09464493619326031,-0.023602402223020076,69,0.725
ES617,-0.15512201587180582,-0.23936051101484193,-0.19595893238508266,-0.03631460358915262,66,0.773
ES618,-0.1741056145618743,-0.24573949489823235,-0.20680465024536018,-0.03109970262274806,56,0.786
ES620,-0.5132897029137349,-0.8360626838401436,-0.45853513685060954,-0.29295827197086044,35,0.943
