NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
SI031,-0.1415389295929261,-0.23481478708575357,-0.14939238331470017,-0.0391682468883246,69,0.812
SI032,-0.10641059433916118,-0.19847319985747858,-0.09151148739240905,-0.027744668602463888,74,0.743
SI033,-0.4847903896590465,-0.615314456120666,-0.38104321758996607,-0.2998718012010487,30,0.967
SI034,-2.587573485566728,-4.146779299532366,-3.8966169467644693,-0.6459088107327484,7,1.0
SI035,-0.02680171563543832,-0.039319306564282445,-0.017981690638505576,-0.005975299861388631,94,0.372
SI036,-11.753481089910004,-12.367496194969362,-11.753481089910004,-11.139465984850645,2,1.0
SI037,-0.07619760003508692,-0.10930874016573125,-0.08452125113870321,-0.03953176847921576,54,0.759
SI038,-0.21952085243628822,-0.3146813979040177,-0.2676849546464695,-0.03439754579710841,55,0.782
SI041,-0.01906519710396764,-0.02926948343269856,-0.013046451078823119,-0.007075733372716128,90,0.256
SI042,0.0,0.0,0.0,0.0,0,0.05
SI043,-0.007730113212260153,-0.010849871445738415,-0.004541881112410261,-0.002650457265967745,16,0.05
SI044,-0.02110008975841422,-0.029877978670104596,-0.017072440876587353,-0.006598290426179576,92,0.272
